lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000011288379  0.000100000000  0.15136  0.15007  0.07464  0.05
0.000011288379  0.000074989421  0.14696  0.14657  0.09026  0.08
0.000011288379  0.000056234133  0.14053  0.14131  0.11539  0.11
0.000011288379  0.000042169650  0.13387  0.13584  0.14251  0.16
0.000011288379  0.000031622777  0.12723  0.13023  0.17081  0.23
0.000011288379  0.000023713737  0.12098  0.12473  0.19889  0.32
0.000011288379  0.000017782794  0.11521  0.11948  0.22618  0.41
0.000011288379  0.000013335214  0.11047  0.11520  0.24880  0.56
0.000011288379  0.000010000000  0.10644  0.11170  0.26784  0.73
0.000011288379  0.000007498942  0.10283  0.10866  0.28462  0.91
0.000011288379  0.000005623413  0.09975  0.10619  0.29823  1.14
0.000011288379  0.000004216965  0.09693  0.10415  0.30955  1.41
0.000011288379  0.000003162278  0.09420  0.10237  0.31941  1.78
0.000011288379  0.000002371374  0.09131  0.10079  0.32817  2.29
0.000011288379  0.000001778279  0.08818  0.09947  0.33538  3.01
0.000011288379  0.000001333521  0.08464  0.09850  0.34061  4.00
0.000011288379  0.000001000000  0.08050  0.09803  0.34276  5.44
0.000011288379  0.000000749894  0.07574  0.09829  0.34027  7.45
0.000011288379  0.000000562341  0.07060  0.09943  0.33215  9.93
0.000011288379  0.000000421697  0.06553  0.10146  0.31817  12.73
0.000011288379  0.000000316228  0.06094  0.10419  0.29947  15.62
0.000011288379  0.000000237137  0.05705  0.10742  0.27739  18.35
0.000011288379  0.000000177828  0.05396  0.11090  0.25362  20.79
0.000011288379  0.000000133352  0.05159  0.11439  0.22961  22.87
0.000011288379  0.000000100000  0.04984  0.11771  0.20677  24.56
0.000007847600  0.000100000000  0.14909  0.14827  0.07939  0.05
0.000007847600  0.000074989421  0.14533  0.14529  0.09348  0.07
0.000007847600  0.000056234133  0.13963  0.14058  0.11722  0.11
0.000007847600  0.000042169650  0.13321  0.13512  0.14497  0.16
0.000007847600  0.000031622777  0.12654  0.12947  0.17441  0.22
0.000007847600  0.000023713737  0.12053  0.12418  0.20160  0.31
0.000007847600  0.000017782794  0.11512  0.11934  0.22659  0.41
0.000007847600  0.000013335214  0.11034  0.11508  0.24925  0.55
0.000007847600  0.000010000000  0.10621  0.11150  0.26878  0.72
0.000007847600  0.000007498942  0.10265  0.10852  0.28526  0.90
0.000007847600  0.000005623413  0.09963  0.10610  0.29858  1.13
0.000007847600  0.000004216965  0.09687  0.10410  0.30968  1.40
0.000007847600  0.000003162278  0.09409  0.10230  0.31974  1.77
0.000007847600  0.000002371374  0.09124  0.10073  0.32842  2.28
0.000007847600  0.000001778279  0.08814  0.09944  0.33553  3.00
0.000007847600  0.000001333521  0.08462  0.09848  0.34072  4.00
0.000007847600  0.000001000000  0.08049  0.09801  0.34288  5.44
0.000007847600  0.000000749894  0.07573  0.09826  0.34042  7.45
0.000007847600  0.000000562341  0.07059  0.09941  0.33226  9.93
0.000007847600  0.000000421697  0.06551  0.10143  0.31825  12.72
0.000007847600  0.000000316228  0.06092  0.10418  0.29949  15.62
0.000007847600  0.000000237137  0.05704  0.10741  0.27741  18.35
0.000007847600  0.000000177828  0.05395  0.11089  0.25361  20.79
0.000007847600  0.000000133352  0.05158  0.11439  0.22960  22.87
0.000007847600  0.000000100000  0.04983  0.11770  0.20676  24.56
0.000005455595  0.000100000000  0.14504  0.14533  0.08905  0.04
0.000005455595  0.000074989421  0.14194  0.14282  0.10149  0.07
0.000005455595  0.000056234133  0.13713  0.13869  0.12330  0.10
0.000005455595  0.000042169650  0.13176  0.13390  0.14914  0.14
0.000005455595  0.000031622777  0.12551  0.12828  0.17913  0.20
0.000005455595  0.000023713737  0.12002  0.12350  0.20455  0.30
0.000005455595  0.000017782794  0.11429  0.11842  0.23152  0.39
0.000005455595  0.000013335214  0.10987  0.11456  0.25162  0.55
0.000005455595  0.000010000000  0.10579  0.11107  0.27076  0.71
0.000005455595  0.000007498942  0.10227  0.10813  0.28703  0.88
0.000005455595  0.000005623413  0.09925  0.10577  0.30018  1.11
0.000005455595  0.000004216965  0.09661  0.10387  0.31066  1.40
0.000005455595  0.000003162278  0.09388  0.10212  0.32047  1.77
0.000005455595  0.000002371374  0.09108  0.10058  0.32899  2.28
0.000005455595  0.000001778279  0.08799  0.09928  0.33614  3.00
0.000005455595  0.000001333521  0.08446  0.09832  0.34134  3.99
0.000005455595  0.000001000000  0.08033  0.09786  0.34345  5.44
0.000005455595  0.000000749894  0.07558  0.09813  0.34093  7.44
0.000005455595  0.000000562341  0.07045  0.09929  0.33274  9.92
0.000005455595  0.000000421697  0.06539  0.10131  0.31877  12.72
0.000005455595  0.000000316228  0.06079  0.10406  0.30000  15.62
0.000005455595  0.000000237137  0.05691  0.10729  0.27789  18.34
0.000005455595  0.000000177828  0.05382  0.11077  0.25406  20.79
0.000005455595  0.000000133352  0.05146  0.11427  0.23002  22.87
0.000005455595  0.000000100000  0.04971  0.11759  0.20718  24.56
0.000003792690  0.000100000000  0.13927  0.14119  0.10495  0.04
0.000003792690  0.000074989421  0.13670  0.13905  0.11580  0.06
0.000003792690  0.000056234133  0.13293  0.13569  0.13414  0.09
0.000003792690  0.000042169650  0.12894  0.13190  0.15549  0.13
0.000003792690  0.000031622777  0.12417  0.12729  0.18149  0.18
0.000003792690  0.000023713737  0.11876  0.12221  0.20979  0.27
0.000003792690  0.000017782794  0.11330  0.11727  0.23672  0.38
0.000003792690  0.000013335214  0.11027  0.11471  0.24960  0.59
0.000003792690  0.000010000000  0.10473  0.10998  0.27641  0.67
0.000003792690  0.000007498942  0.10143  0.10731  0.29101  0.84
0.000003792690  0.000005623413  0.09867  0.10521  0.30271  1.08
0.000003792690  0.000004216965  0.09602  0.10337  0.31313  1.36
0.000003792690  0.000003162278  0.09344  0.10176  0.32216  1.74
0.000003792690  0.000002371374  0.09074  0.10032  0.33021  2.27
0.000003792690  0.000001778279  0.08775  0.09906  0.33710  2.99
0.000003792690  0.000001333521  0.08424  0.09811  0.34231  3.99
0.000003792690  0.000001000000  0.08012  0.09766  0.34441  5.43
0.000003792690  0.000000749894  0.07538  0.09794  0.34187  7.44
0.000003792690  0.000000562341  0.07025  0.09910  0.33365  9.92
0.000003792690  0.000000421697  0.06518  0.10114  0.31957  12.72
0.000003792690  0.000000316228  0.06059  0.10390  0.30075  15.62
0.000003792690  0.000000237137  0.05672  0.10714  0.27864  18.34
0.000003792690  0.000000177828  0.05363  0.11062  0.25485  20.79
0.000003792690  0.000000133352  0.05127  0.11412  0.23082  22.87
0.000003792690  0.000000100000  0.04952  0.11744  0.20796  24.56
0.000002636651  0.000100000000  0.13193  0.13588  0.12752  0.03
0.000002636651  0.000074989421  0.13031  0.13450  0.13480  0.05
0.000002636651  0.000056234133  0.12742  0.13177  0.15029  0.08
0.000002636651  0.000042169650  0.12413  0.12844  0.16977  0.11
0.000002636651  0.000031622777  0.12065  0.12478  0.19096  0.15
0.000002636651  0.000023713737  0.11710  0.12120  0.21209  0.24
0.000002636651  0.000017782794  0.11253  0.11672  0.23848  0.33
0.000002636651  0.000013335214  0.10870  0.11338  0.25657  0.53
