lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000016237767  0.000023713737  0.06375  0.09851  0.33876  12.03
0.000016237767  0.000017782794  0.05386  0.09986  0.32911  17.48
0.000016237767  0.000013335214  0.04395  0.10250  0.31072  24.19
0.000016237767  0.000010000000  0.03488  0.10623  0.28471  31.66
0.000016237767  0.000007498942  0.02752  0.11050  0.25498  39.70
0.000016237767  0.000005623413  0.02104  0.11572  0.21905  51.70
0.000016237767  0.000004216965  0.01812  0.11876  0.19737  65.93
0.000016237767  0.000003162278  0.01791  0.11906  0.19549  75.74
0.000016237767  0.000002371374  0.01760  0.11928  0.19353  83.22
0.000016237767  0.000001778279  0.01741  0.11953  0.19189  88.17
0.000016237767  0.000001333521  0.01498  0.12233  0.17254  92.99
0.000016237767  0.000001000000  0.01488  0.12280  0.17123  95.95
0.000011288379  0.001000000000  0.16634  0.16255  0.01420  0.03
0.000011288379  0.000749894209  0.16041  0.15829  0.02776  0.22
0.000011288379  0.000562341325  0.15022  0.15070  0.05712  0.48
0.000011288379  0.000421696503  0.13759  0.14117  0.10013  0.78
0.000011288379  0.000316227766  0.12624  0.13261  0.14241  1.17
0.000011288379  0.000237137371  0.11701  0.12563  0.17887  1.68
0.000011288379  0.000177827941  0.10924  0.11987  0.21012  1.98
0.000011288379  0.000133352143  0.10255  0.11489  0.23828  2.16
0.000011288379  0.000100000000  0.09643  0.11028  0.26565  2.49
0.000011288379  0.000074989421  0.09088  0.10626  0.29019  3.20
0.000011288379  0.000056234133  0.08526  0.10266  0.31288  4.13
0.000011288379  0.000042169650  0.07958  0.10007  0.32941  5.67
0.000011288379  0.000031622777  0.07263  0.09860  0.33873  8.11
0.000011288379  0.000023713737  0.06375  0.09851  0.33871  12.01
0.000011288379  0.000017782794  0.05387  0.09987  0.32907  17.48
0.000011288379  0.000013335214  0.04395  0.10250  0.31070  24.19
0.000011288379  0.000010000000  0.03489  0.10624  0.28470  31.65
0.000011288379  0.000007498942  0.02739  0.11061  0.25428  39.63
0.000011288379  0.000005623413  0.02045  0.11637  0.21459  52.39
0.000011288379  0.000004216965  0.01829  0.11870  0.19772  66.36
0.000011288379  0.000003162278  0.01807  0.11897  0.19587  76.03
0.000011288379  0.000002371374  0.01713  0.11991  0.18926  82.84
0.000011288379  0.000001778279  0.01517  0.12229  0.17441  89.99
0.000011288379  0.000001333521  0.01501  0.12265  0.17131  93.48
0.000011288379  0.000001000000  0.01466  0.12315  0.16782  95.72
0.000007847600  0.001000000000  0.16355  0.16040  0.02042  0.01
0.000007847600  0.000749894209  0.15978  0.15763  0.02969  0.12
0.000007847600  0.000562341325  0.15018  0.15064  0.05777  0.36
0.000007847600  0.000421696503  0.13772  0.14120  0.10079  0.84
0.000007847600  0.000316227766  0.12804  0.13386  0.13679  1.86
0.000007847600  0.000237137371  0.11629  0.12512  0.18346  1.33
0.000007847600  0.000177827941  0.10882  0.11965  0.21298  1.45
0.000007847600  0.000133352143  0.10218  0.11461  0.24111  1.71
0.000007847600  0.000100000000  0.09632  0.11027  0.26684  2.33
0.000007847600  0.000074989421  0.09095  0.10642  0.29015  3.08
0.000007847600  0.000056234133  0.08529  0.10276  0.31286  4.02
0.000007847600  0.000042169650  0.07935  0.10006  0.32977  5.50
0.000007847600  0.000031622777  0.07240  0.09861  0.33868  7.98
0.000007847600  0.000023713737  0.06382  0.09852  0.33862  11.98
0.000007847600  0.000017782794  0.05386  0.09988  0.32898  17.46
0.000007847600  0.000013335214  0.04394  0.10252  0.31058  24.17
0.000007847600  0.000010000000  0.03489  0.10624  0.28464  31.66
0.000007847600  0.000007498942  0.02756  0.11048  0.25515  39.72
0.000007847600  0.000005623413  0.02103  0.11573  0.21893  51.77
0.000007847600  0.000004216965  0.01820  0.11869  0.19783  66.84
0.000007847600  0.000003162278  0.01719  0.11967  0.19181  75.51
0.000007847600  0.000002371374  0.01579  0.12136  0.17931  84.58
0.000007847600  0.000001778279  0.01585  0.12131  0.17977  88.34
0.000007847600  0.000001333521  0.01574  0.12160  0.17763  93.54
0.000007847600  0.000001000000  0.01567  0.12177  0.17650  94.88
0.000005455595  0.001000000000  0.15649  0.15502  0.03834  0.00
0.000005455595  0.000749894209  0.15555  0.15424  0.04120  0.03
0.000005455595  0.000562341325  0.15010  0.15016  0.05902  0.23
0.000005455595  0.000421696503  0.14067  0.14306  0.09175  1.16
0.000005455595  0.000316227766  0.13381  0.13780  0.11712  4.10
0.000005455595  0.000237137371  0.11651  0.12487  0.18221  1.24
0.000005455595  0.000177827941  0.10836  0.11876  0.21432  1.22
0.000005455595  0.000133352143  0.10206  0.11399  0.24142  1.57
0.000005455595  0.000100000000  0.09596  0.10948  0.26927  2.11
0.000005455595  0.000074989421  0.09033  0.10554  0.29425  2.97
0.000005455595  0.000056234133  0.08555  0.10262  0.31274  4.27
0.000005455595  0.000042169650  0.07972  0.10002  0.32963  5.68
0.000005455595  0.000031622777  0.07258  0.09856  0.33897  8.07
0.000005455595  0.000023713737  0.06377  0.09850  0.33874  11.99
0.000005455595  0.000017782794  0.05386  0.09987  0.32906  17.46
0.000005455595  0.000013335214  0.04395  0.10250  0.31067  24.17
0.000005455595  0.000010000000  0.03487  0.10624  0.28464  31.65
0.000005455595  0.000007498942  0.02757  0.11047  0.25522  39.73
0.000005455595  0.000005623413  0.02466  0.11249  0.24138  51.44
0.000005455595  0.000004216965  0.02326  0.11349  0.23446  62.49
0.000005455595  0.000003162278  0.02142  0.11488  0.22490  71.91
0.000005455595  0.000002371374  0.01510  0.12136  0.18052  84.29
0.000005455595  0.000001778279  0.01472  0.12190  0.17712  88.24
0.000005455595  0.000001333521  0.01484  0.12197  0.17699  93.62
0.000005455595  0.000001000000  0.01487  0.12220  0.17466  96.06
0.000003792690  0.001000000000  0.14636  0.14764  0.06892  0.00
0.000003792690  0.000749894209  0.14633  0.14760  0.06902  0.00
0.000003792690  0.000562341325  0.14573  0.14710  0.07125  0.02
0.000003792690  0.000421696503  0.13841  0.14136  0.09839  0.39
0.000003792690  0.000316227766  0.13475  0.13847  0.11212  2.03
0.000003792690  0.000237137371  0.12178  0.12829  0.16508  2.89
0.000003792690  0.000177827941  0.10907  0.11938  0.21192  1.31
0.000003792690  0.000133352143  0.10261  0.11431  0.23960  1.49
0.000003792690  0.000100000000  0.09647  0.10965  0.26774  2.03
0.000003792690  0.000074989421  0.09014  0.10528  0.29573  2.90
0.000003792690  0.000056234133  0.08499  0.10219  0.31550  4.06
0.000003792690  0.000042169650  0.07981  0.09993  0.32996  5.69
0.000003792690  0.000031622777  0.07258  0.09847  0.33939  8.05
0.000003792690  0.000023713737  0.06372  0.09847  0.33890  11.95
0.000003792690  0.000017782794  0.05386  0.09986  0.32907  17.45
0.000003792690  0.000013335214  0.04395  0.10250  0.31065  24.16
