Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
Starting optimization for lambda_A: 0.0001 lambda_rho: 3.162277660168379e-06
Iter    objective   convergence_count   no_progress_count
    0    0.065837186    0   0
   10    0.065816311    0   0
   20    0.065795796    0   0
   30    0.065775610    0   0
   40    0.065755741    0   0
   50    0.065736182    0   0
   60    0.065716925    0   0
   70    0.065697962    0   0
   80    0.065679286    0   0
   90    0.065660892    0   0
  100    0.065642771    0   0
  110    0.065624920    0   0
  120    0.065607331    0   0
  130    0.065589998    0   0
  140    0.065572918    0   0
  150    0.065556083    0   0
  160    0.065539490    0   0
  170    0.065523133    0   0
  180    0.065507007    0   0
  190    0.065491109    0   0
  200    0.065475433    0   0
  210    0.065459975    0   0
  220    0.065444731    0   0
  230    0.065429698    0   0
  240    0.065414870    0   0
  250    0.065400244    0   0
  260    0.065385817    0   0
  270    0.065371584    0   0
  280    0.065357543    0   0
  290    0.065343689    0   0
  300    0.065330019    0   0
  310    0.065316530    0   0
  320    0.065303219    0   0
  330    0.065290083    0   0
  340    0.065277118    0   0
  350    0.065264321    0   0
  360    0.065251690    0   0
  370    0.065239222    0   0
  380    0.065226914    0   0
  390    0.065214763    0   0
  400    0.065202767    0   0
  410    0.065190923    0   0
  420    0.065179229    0   0
  430    0.065167681    0   0
  440    0.065156278    0   0
  450    0.065145017    0   0
  460    0.065133895    0   0
  470    0.065122912    0   0
  480    0.065112063    0   0
  490    0.065101348    0   0
  500    0.065090764    0   0
  510    0.065080308    0   0
  520    0.065069980    0   0
  530    0.065059776    0   0
  540    0.065049696    0   0
  550    0.065039736    8   0
Solution converged in 552 iterations with final
                                            objective=0.065037759, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
  552    0.065037759    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616552e-06
Iter    objective   convergence_count   no_progress_count
    0    0.063033595    0   0
   10    0.063015584    0   0
   20    0.062997847    0   0
   30    0.062980365    0   0
   40    0.062963131    0   0
   50    0.062946140    0   0
   60    0.062929386    0   0
   70    0.062912865    0   0
   80    0.062896571    0   0
   90    0.062880500    0   0
  100    0.062864646    0   0
  110    0.062849007    0   0
  120    0.062833577    0   0
  130    0.062818352    0   0
  140    0.062803329    0   0
  150    0.062788503    0   0
  160    0.062773872    0   0
  170    0.062759431    0   0
  180    0.062745177    0   0
  190    0.062731106    0   0
  200    0.062717215    0   0
  210    0.062703502    0   0
  220    0.062689962    0   0
  230    0.062676594    0   0
  240    0.062663393    0   0
  250    0.062650357    0   0
  260    0.062637483    0   0
  270    0.062624769    0   0
  280    0.062612211    0   0
  290    0.062599807    0   0
  300    0.062587555    0   0
  310    0.062575452    0   0
  320    0.062563496    0   0
  330    0.062551684    0   0
  340    0.062540013    0   0
  350    0.062528482    0   0
  360    0.062517089    0   0
  370    0.062505830    0   0
  380    0.062494705    0   0
  390    0.062483710    0   0
  400    0.062472845    0   0
  410    0.062462106    0   0
  420    0.062451492    0   0
  430    0.062441002    0   0
  440    0.062430633    0   0
  450    0.062420383    0   0
  460    0.062410250    0   0
  470    0.062400233    4   0
Solution converged in 476 iterations with final
                                            objective=0.062394277, slow progress with global relative
                                            objective=0.000000990<=1e-06 for 10 non-consecutive
                                            iterations
  476    0.062394277    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-06
